item,related,confidence,lift
"['root vegetables', 'whole milk']",['pip fruit'],0.182952183,2.418460644
"['root vegetables', 'whole milk']",['domestic eggs'],0.174636175,2.75247881
"['root vegetables', 'whole milk']",['butter'],0.168399168,3.038909764
"['root vegetables', 'whole milk']",['soda'],0.166320166,0.95379524
"['root vegetables', 'whole milk']",['beef'],0.164241164,3.130449322
"['root vegetables', 'whole milk']","['other vegetables', 'yogurt']",0.16008316,3.68716131
"['root vegetables', 'whole milk']",['sausage'],0.158004158,1.681786682
"['root vegetables', 'whole milk']",['bottled water'],0.14968815,1.354354142
"['root vegetables', 'whole milk']","['other vegetables', 'tropical fruit']",0.143451143,3.996719535
"['root vegetables', 'whole milk']",['pork'],0.139293139,2.416134083
"['root vegetables', 'whole milk']",['fruit/vegetable juice'],0.133056133,1.840516271
"['root vegetables', 'whole milk']",['curd'],0.126819127,2.38027884
"['root vegetables', 'whole milk']",['frozen vegetables'],0.126819127,2.636926242
"['root vegetables', 'whole milk']","['other vegetables', 'rolls/buns']",0.126819127,2.976768764
"['root vegetables', 'whole milk']",['chicken'],0.122661123,2.858701757
"['root vegetables', 'whole milk']",['newspapers'],0.118503119,1.484685567
"['root vegetables', 'whole milk']","['citrus fruit', 'other vegetables']",0.118503119,4.103796375
"['root vegetables', 'whole milk']",['brown bread'],0.116424116,1.794719726
"['root vegetables', 'whole milk']",['pastry'],0.116424116,1.308607069
"['root vegetables', 'whole milk']","['tropical fruit', 'yogurt']",0.116424116,3.975802726
"['root vegetables', 'whole milk']","['other vegetables', 'pip fruit']",0.112266112,4.296253752
"['root vegetables', 'whole milk']",['shopping bags'],0.108108108,1.097258249
"['root vegetables', 'whole milk']","['other vegetables', 'whipped/sour cream']",0.106029106,3.671817809
"['root vegetables', 'whole milk']",['frankfurter'],0.103950104,1.762671159
"['root vegetables', 'yogurt']",['whole milk'],0.562992126,2.203353585
"['root vegetables', 'yogurt']",['other vegetables'],0.5,2.584077772
"['root vegetables', 'yogurt']",['tropical fruit'],0.31496063,3.001587011
"['root vegetables', 'yogurt']","['other vegetables', 'whole milk']",0.303149606,4.050918992
"['root vegetables', 'yogurt']",['rolls/buns'],0.279527559,1.519708979
"['root vegetables', 'yogurt']",['whipped/sour cream'],0.248031496,3.460127325
"['root vegetables', 'yogurt']","['tropical fruit', 'whole milk']",0.220472441,5.21237129
"['root vegetables', 'yogurt']",['pip fruit'],0.204724409,2.706269579
"['root vegetables', 'yogurt']",['sausage'],0.200787402,2.137168933
['root vegetables'],['whole milk'],0.44869403,1.756030952
['root vegetables'],['other vegetables'],0.434701493,2.246604929
['root vegetables'],['yogurt'],0.236940299,1.698475099
['root vegetables'],['rolls/buns'],0.222947761,1.212101289
['root vegetables'],"['other vegetables', 'whole milk']",0.212686567,2.842082049
['root vegetables'],['tropical fruit'],0.193097015,1.840222037
['root vegetables'],['soda'],0.170708955,0.9789636
['root vegetables'],['citrus fruit'],0.162313433,1.961121145
['root vegetables'],['beef'],0.159514925,3.040366843
['root vegetables'],['whipped/sour cream'],0.156716418,2.186249603
['root vegetables'],['bottled water'],0.143656716,1.29978271
['root vegetables'],['pip fruit'],0.142723881,1.886679255
['root vegetables'],['sausage'],0.137126866,1.459570047
['root vegetables'],"['whole milk', 'yogurt']",0.133395522,2.381025341
['root vegetables'],['domestic eggs'],0.131529851,2.073070644
['root vegetables'],['pork'],0.125,2.168209877
['root vegetables'],['butter'],0.118470149,2.137897097
['root vegetables'],"['other vegetables', 'yogurt']",0.118470149,2.7286977
['root vegetables'],['shopping bags'],0.117537313,1.192961277
['root vegetables'],"['rolls/buns', 'whole milk']",0.116604478,2.058895938
['root vegetables'],"['other vegetables', 'tropical fruit']",0.112873134,3.144779819
['root vegetables'],"['other vegetables', 'rolls/buns']",0.111940299,2.627524668
['root vegetables'],['fruit/vegetable juice'],0.110074627,1.522621597
['root vegetables'],"['tropical fruit', 'whole milk']",0.110074627,2.602365277
['root vegetables'],['frozen vegetables'],0.106343284,2.211175886
['root vegetables'],['newspapers'],0.105410448,1.320651916
['root vegetables'],['margarine'],0.101679104,1.736135404
['root vegetables'],['pastry'],0.100746269,1.13238806
['root vegetables'],['chicken'],0.099813433,2.326220644
['root vegetables'],['curd'],0.099813433,1.873406702
['root vegetables'],"['citrus fruit', 'other vegetables']",0.095149254,3.295045459
['root vegetables'],['brown bread'],0.093283582,1.438000047
['root vegetables'],['frankfurter'],0.093283582,1.581800051
['root vegetables'],['napkins'],0.09141791,1.745815824
['root vegetables'],['bottled beer'],0.088619403,1.10046948
['root vegetables'],['onions'],0.086753731,2.797452288
['root vegetables'],"['whipped/sour cream', 'whole milk']",0.086753731,2.69155504
['root vegetables'],"['citrus fruit', 'whole milk']",0.083955224,2.75233209
['root vegetables'],"['pip fruit', 'whole milk']",0.082089552,2.727536305
['root vegetables'],"['domestic eggs', 'whole milk']",0.078358209,2.612383
['root vegetables'],"['other vegetables', 'whipped/sour cream']",0.078358209,2.713566849
['root vegetables'],"['butter', 'whole milk']",0.075559701,2.742175883
['root vegetables'],"['other vegetables', 'soda']",0.075559701,2.3078561
['root vegetables'],"['other vegetables', 'pip fruit']",0.074626866,2.855856902
['root vegetables'],"['soda', 'whole milk']",0.074626866,1.862830517
['root vegetables'],"['tropical fruit', 'yogurt']",0.074626866,2.548455638
['root vegetables'],"['beef', 'whole milk']",0.07369403,3.467850639
['root vegetables'],['white bread'],0.072761194,1.728517737
['root vegetables'],"['beef', 'other vegetables']",0.072761194,3.688692491
['root vegetables'],"['other vegetables', 'whole milk', 'yogurt']",0.071828358,3.225716452
['root vegetables'],"['sausage', 'whole milk']",0.070895522,2.371624023
['root vegetables'],['cream cheese'],0.069029851,1.740791236
['root vegetables'],['coffee'],0.067164179,1.156847113
['root vegetables'],"['bottled water', 'whole milk']",0.067164179,1.954318643
['root vegetables'],"['domestic eggs', 'other vegetables']",0.067164179,3.016254345
['root vegetables'],"['rolls/buns', 'yogurt']",0.066231343,1.927175329
['root vegetables'],['herbs'],0.064365672,3.956477379
['root vegetables'],['oil'],0.064365672,2.293610075
['root vegetables'],"['bottled water', 'other vegetables']",0.064365672,2.594411396
['root vegetables'],"['other vegetables', 'pork']",0.064365672,2.972001787
['root vegetables'],"['other vegetables', 'tropical fruit', 'whole milk']",0.064365672,3.768073694
['root vegetables'],"['other vegetables', 'sausage']",0.0625,2.319575472
['root vegetables'],"['pork', 'whole milk']",0.0625,2.819667431
['root vegetables'],['berries'],0.060634328,1.823665503
['root vegetables'],['waffles'],0.060634328,1.577615395
['root vegetables'],"['butter', 'other vegetables']",0.060634328,3.027099591
['root vegetables'],"['fruit/vegetable juice', 'other vegetables']",0.060634328,2.880862896
['root vegetables'],"['other vegetables', 'shopping bags']",0.060634328,2.615520261
['root vegetables'],"['fruit/vegetable juice', 'whole milk']",0.059701493,2.241084653
['root vegetables'],['chocolate'],0.058768657,1.184405202
['root vegetables'],['sugar'],0.058768657,1.735704921
['root vegetables'],"['whipped/sour cream', 'yogurt']",0.058768657,2.833283033
['root vegetables'],['hamburger meat'],0.056902985,1.711439933
['root vegetables'],"['curd', 'whole milk']",0.056902985,2.177590888
['root vegetables'],"['frozen vegetables', 'whole milk']",0.056902985,2.784282877
['root vegetables'],"['other vegetables', 'rolls/buns', 'whole milk']",0.056902985,3.179777603
['root vegetables'],"['frozen vegetables', 'other vegetables']",0.055970149,3.145522388
['root vegetables'],"['chicken', 'whole milk']",0.055037313,3.128855362
['root vegetables'],"['newspapers', 'other vegetables']",0.055037313,2.848905145
['root vegetables'],"['margarine', 'other vegetables']",0.054104478,2.742873904
['root vegetables'],"['other vegetables', 'pastry']",0.054104478,2.396925844
['root vegetables'],"['rolls/buns', 'tropical fruit']",0.054104478,2.198832799
['root vegetables'],['dessert'],0.053171642,1.432720814
['root vegetables'],"['newspapers', 'whole milk']",0.053171642,1.944026383
['root vegetables'],"['citrus fruit', 'other vegetables', 'whole milk']",0.053171642,4.085492945
['root vegetables'],"['brown bread', 'whole milk']",0.052238806,2.071647809
['root vegetables'],"['chicken', 'other vegetables']",0.052238806,2.919140095
['root vegetables'],"['citrus fruit', 'tropical fruit']",0.052238806,2.621268657
['root vegetables'],"['onions', 'other vegetables']",0.052238806,3.669776119
['root vegetables'],"['pastry', 'whole milk']",0.052238806,1.571157972
['root vegetables'],"['tropical fruit', 'whole milk', 'yogurt']",0.052238806,3.44811179
['root vegetables'],['hard cheese'],0.05130597,2.093751935
['root vegetables'],['sliced cheese'],0.05130597,2.093751935
['root vegetables'],"['curd', 'other vegetables']",0.050373134,2.931477965
['root vegetables'],"['other vegetables', 'pip fruit', 'whole milk']",0.050373134,3.724960723
['root vegetables'],['hygiene articles'],0.049440299,1.500757209
['root vegetables'],['long life bakery product'],0.048507463,1.296388303
['root vegetables'],"['pip fruit', 'tropical fruit']",0.048507463,2.373487042
['root vegetables'],"['pip fruit', 'yogurt']",0.048507463,2.695315794
['root vegetables'],"['shopping bags', 'whole milk']",0.048507463,1.979547284
['root vegetables'],"['sausage', 'yogurt']",0.047574627,2.424333965
['root vegetables'],"['other vegetables', 'whipped/sour cream', 'whole milk']",0.047574627,3.249280939
['root vegetables'],['butter milk'],0.046641791,1.668080054
['root vegetables'],['meat'],0.046641791,1.805992185
['root vegetables'],"['frankfurter', 'whole milk']",0.046641791,2.270901064
['salty snack'],['whole milk'],0.295698925,1.157261808
['salty snack'],['other vegetables'],0.284946237,1.472646472
['salty snack'],['soda'],0.247311828,1.418257626
['salty snack'],['yogurt'],0.163978495,1.175458086
['salty snack'],['fruit/vegetable juice'],0.158602151,2.193884881
['salty snack'],['shopping bags'],0.158602151,1.609754541
['salty snack'],['tropical fruit'],0.147849462,1.409011107
['salty snack'],['sausage'],0.139784946,1.487862496
['salty snack'],['pastry'],0.137096774,1.540967742
['salty snack'],['whipped/sour cream'],0.137096774,1.912548616
"['sausage', 'shopping bags']",['rolls/buns'],0.383116883,2.082893613
"['sausage', 'shopping bags']",['soda'],0.363636364,2.085343228
"['sausage', 'shopping bags']",['other vegetables'],0.344155844,1.778650934
"['sausage', 'soda']",['rolls/buns'],0.39748954,2.161033512
"['sausage', 'soda']",['other vegetables'],0.29707113,1.535309806
"['sausage', 'soda']",['whole milk'],0.276150628,1.080756635
"['sausage', 'soda']",['shopping bags'],0.234309623,2.378158046
"['sausage', 'soda']",['yogurt'],0.230125523,1.649624285
"['sausage', 'tropical fruit']",['whole milk'],0.518248175,2.028241466
"['sausage', 'tropical fruit']",['other vegetables'],0.430656934,2.225702023
"['sausage', 'whipped/sour cream']",['whole milk'],0.561797753,2.198679228
"['sausage', 'whole milk']",['other vegetables'],0.340136054,1.757876035
"['sausage', 'whole milk']",['rolls/buns'],0.31292517,1.70128195
"['sausage', 'whole milk']",['yogurt'],0.292517007,2.09686936
"['sausage', 'whole milk']",['root vegetables'],0.258503401,2.371624023
"['sausage', 'whole milk']",['tropical fruit'],0.241496599,2.301471945
"['sausage', 'whole milk']",['soda'],0.224489796,1.287380258
"['sausage', 'whole milk']",['pastry'],0.19047619,2.140952381
"['sausage', 'whole milk']",['pip fruit'],0.18707483,2.472958269
"['sausage', 'whole milk']",['whipped/sour cream'],0.170068027,2.372509287
"['sausage', 'yogurt']",['whole milk'],0.445595855,1.743905783
"['sausage', 'yogurt']",['other vegetables'],0.414507772,2.14224064
"['sausage', 'yogurt']",['rolls/buns'],0.305699482,1.661998012
"['sausage', 'yogurt']",['soda'],0.284974093,1.634239188
"['sausage', 'yogurt']",['root vegetables'],0.264248705,2.424333965
['sausage'],['rolls/buns'],0.325757576,1.771047959
['sausage'],['whole milk'],0.318181818,1.245251963
['sausage'],['other vegetables'],0.286796537,1.482209112
['sausage'],['soda'],0.258658009,1.483324499
['sausage'],['yogurt'],0.208874459,1.497288851
['sausage'],['shopping bags'],0.166666667,1.691606467
['sausage'],['root vegetables'],0.159090909,1.459570047
['sausage'],['tropical fruit'],0.148268398,1.413003582
['sausage'],['pastry'],0.133116883,1.496233766
['sausage'],['bottled water'],0.127705628,1.155459842
['sausage'],['citrus fruit'],0.12012987,1.451446281
['sausage'],['pip fruit'],0.114718615,1.516475236
['sausage'],['brown bread'],0.113636364,1.751745512
['sausage'],"['other vegetables', 'whole milk']",0.108225108,1.446187418
['sausage'],['frankfurter'],0.107142857,1.816810345
['sausage'],['fruit/vegetable juice'],0.107142857,1.482067511
['sausage'],"['rolls/buns', 'soda']",0.102813853,2.682159794
['sausage'],['domestic eggs'],0.101731602,1.603413947
['sausage'],"['rolls/buns', 'whole milk']",0.0995671,1.758065394
['sausage'],['whipped/sour cream'],0.096320346,1.343702987
['sausage'],"['other vegetables', 'rolls/buns']",0.094155844,2.210078108
['sausage'],"['whole milk', 'yogurt']",0.093073593,1.661304515
['sausage'],['butter'],0.091991342,1.660063942
['sausage'],"['other vegetables', 'yogurt']",0.086580087,1.994180683
['sausage'],['newspapers'],0.085497835,1.071173519
['sausage'],['bottled beer'],0.083333333,1.034827441
['sausage'],"['root vegetables', 'whole milk']",0.082251082,1.681786682
['sausage'],['curd'],0.081168831,1.523464608
['sausage'],['white bread'],0.076839827,1.825409896
['sausage'],"['other vegetables', 'soda']",0.076839827,2.346955581
['sausage'],"['tropical fruit', 'whole milk']",0.076839827,1.816633887
['sausage'],['margarine'],0.075757576,1.293534301
['sausage'],['sliced cheese'],0.074675325,3.04743493
['sausage'],['coffee'],0.073593074,1.267579472
['sausage'],"['other vegetables', 'root vegetables']",0.072510823,1.530351801
['sausage'],['napkins'],0.071428571,1.36407767
['sausage'],"['soda', 'whole milk']",0.071428571,1.782994924
['sausage'],['chocolate'],0.07034632,1.417737829
['sausage'],['pork'],0.069264069,1.201432313
['sausage'],['canned beer'],0.067099567,0.863775186
['sausage'],['frozen vegetables'],0.063852814,1.327679544
['sausage'],"['other vegetables', 'tropical fruit']",0.063852814,1.779015366
['sausage'],"['rolls/buns', 'shopping bags']",0.063852814,3.270793876
['sausage'],"['rolls/buns', 'yogurt']",0.063852814,1.857965752
['sausage'],['dessert'],0.062770563,1.691365712
['sausage'],"['pastry', 'whole milk']",0.060606061,1.822815309
['sausage'],"['shopping bags', 'soda']",0.060606061,2.463060356
['sausage'],['beef'],0.05952381,1.134528424
['sausage'],['cream cheese'],0.05952381,1.501068376
['sausage'],"['pip fruit', 'whole milk']",0.05952381,1.977759009
['sausage'],"['soda', 'yogurt']",0.05952381,2.176270136
['sausage'],['long life bakery product'],0.057359307,1.532958663
['sausage'],"['other vegetables', 'shopping bags']",0.057359307,2.47424907
['sausage'],['chicken'],0.056277056,1.31157547
['sausage'],['meat'],0.056277056,2.179074207
['sausage'],['salty snack'],0.056277056,1.487862496
['sausage'],['hamburger meat'],0.055194805,1.660063942
['sausage'],['hard cheese'],0.055194805,2.252451905
['sausage'],"['root vegetables', 'yogurt']",0.055194805,2.137168933
['sausage'],"['bottled water', 'other vegetables']",0.054112554,2.181135122
['sausage'],"['whipped/sour cream', 'whole milk']",0.054112554,1.678854794
['semi-finished bread'],['whole milk'],0.402298851,1.574456504
['semi-finished bread'],['other vegetables'],0.293103448,1.514804211
"['shopping bags', 'soda']",['whole milk'],0.276859504,1.083530928
"['shopping bags', 'soda']",['rolls/buns'],0.256198347,1.392874927
"['shopping bags', 'soda']",['sausage'],0.231404959,2.463060356
"['shopping bags', 'soda']",['other vegetables'],0.219008264,1.131868776
"['shopping bags', 'whole milk']",['other vegetables'],0.31120332,1.608347161
"['shopping bags', 'whole milk']",['soda'],0.278008299,1.594292489
"['shopping bags', 'whole milk']",['rolls/buns'],0.215767635,1.173065057
"['shopping bags', 'whole milk']",['root vegetables'],0.215767635,1.979547284
"['shopping bags', 'whole milk']",['yogurt'],0.215767635,1.546701668
"['shopping bags', 'yogurt']",['other vegetables'],0.353333333,1.826081626
"['shopping bags', 'yogurt']",['whole milk'],0.346666667,1.356731662
['shopping bags'],['soda'],0.249742002,1.43219393
['shopping bags'],['whole milk'],0.24871001,0.973363689
['shopping bags'],['other vegetables'],0.235294118,1.216036599
['shopping bags'],['rolls/buns'],0.198142415,1.077241929
['shopping bags'],['sausage'],0.158926729,1.691606467
['shopping bags'],['yogurt'],0.154798762,1.109654388
['shopping bags'],['tropical fruit'],0.137254902,1.308044536
['shopping bags'],['root vegetables'],0.13003096,1.192961277
['shopping bags'],['pastry'],0.120743034,1.357151703
['shopping bags'],['canned beer'],0.115583075,1.487905165
['shopping bags'],['bottled water'],0.111455108,1.008427774
['shopping bags'],['fruit/vegetable juice'],0.108359133,1.498891806
['shopping bags'],['citrus fruit'],0.099071207,1.197008999
['shopping bags'],['coffee'],0.09494324,1.635318336
['shopping bags'],['pip fruit'],0.09494324,1.255062863
