,Member_number,Date,itemDescription,InvoiceNum
22165,3297,29/05/2014,cat food,8553
22166,3297,30/03/2014,tropical fruit,8554
22167,3297,30/03/2014,yogurt,8554
22168,3298,5/2/2014,whole milk,8555
22169,3298,5/2/2014,margarine,8555
22170,3298,26/05/2015,citrus fruit,8556
22171,3298,26/05/2015,whole milk,8556
22172,3298,28/01/2015,canned beer,8557
22173,3298,28/01/2015,herbs,8557
22174,3298,28/04/2015,roll products ,8558
22175,3298,28/04/2015,sausage,8558
22176,3298,28/04/2015,prosecco,8558
22177,3298,28/04/2015,chocolate,8558
22178,3299,6/9/2014,beef,8559
22179,3299,6/9/2014,waffles,8559
22180,3299,9/1/2014,ham,8560
22181,3299,9/1/2014,frozen meals,8560
22182,3299,15/12/2014,tropical fruit,8561
22183,3299,15/12/2014,sparkling wine,8561
22184,3299,15/12/2014,cat food,8561
22185,3299,28/02/2015,onions,8562
22186,3299,28/02/2015,bottled water,8562
22187,3299,28/02/2015,cream cheese ,8562
22188,3299,28/02/2015,hard cheese,8562
22189,3300,10/7/2014,rolls/buns,8563
22190,3300,10/7/2014,domestic eggs,8563
22191,3300,6/10/2015,hamburger meat,8564
22192,3300,6/10/2015,root vegetables,8564
22193,3300,6/10/2015,fruit/vegetable juice,8564
22194,3300,25/07/2015,cat food,8565
22195,3300,25/07/2015,newspapers,8565
22196,3300,31/07/2014,other vegetables,8566
22197,3300,31/07/2014,rolls/buns,8566
22198,3300,31/07/2014,soda,8566
22199,3300,31/07/2014,cat food,8566
22200,3301,25/04/2015,soda,8567
22201,3301,25/04/2015,cream cheese ,8567
22202,3302,10/3/2014,canned beer,8568
22203,3302,10/3/2014,whole milk,8568
22204,3302,22/05/2015,pork,8569
22205,3302,22/05/2015,whole milk,8569
22206,3302,22/06/2014,hygiene articles,8570
22207,3302,22/06/2014,napkins,8570
22208,3303,10/1/2014,dessert,8571
22209,3303,10/1/2014,dishes,8571
22210,3303,21/12/2014,root vegetables,8572
22211,3303,21/12/2014,margarine,8572
22212,3303,25/01/2015,bottled water,8573
22213,3303,25/01/2015,citrus fruit,8573
22214,3303,25/01/2015,butter,8573
22215,3303,25/01/2015,whole milk,8573
22216,3304,15/11/2014,bottled beer,8574
22217,3304,15/11/2014,white bread,8574
22218,3304,28/03/2015,soda,8575
22219,3304,28/03/2015,soda,8575
22220,3304,30/11/2015,root vegetables,8576
22221,3304,30/11/2015,berries,8576
22222,3304,30/11/2015,other vegetables,8576
22223,3304,30/11/2015,hygiene articles,8576
22224,3304,30/11/2015,white bread,8576
22225,3304,30/11/2015,whipped/sour cream,8576
22226,3305,6/3/2014,soda,8577
22227,3305,6/3/2014,newspapers,8577
22228,3305,24/06/2015,shopping bags,8578
22229,3305,24/06/2015,chocolate,8578
22230,3305,24/08/2014,whole milk,8579
22231,3305,24/08/2014,shopping bags,8579
22232,3306,5/2/2014,root vegetables,8580
22233,3306,5/2/2014,dog food,8580
22234,3306,5/6/2014,canned beer,8581
22235,3306,5/6/2014,whole milk,8581
22236,3306,11/12/2014,soda,8582
22237,3306,11/12/2014,soda,8582
22238,3306,11/12/2014,canned beer,8582
22239,3306,21/07/2014,bottled beer,8583
22240,3306,21/07/2014,yogurt,8583
22241,3306,22/09/2015,frankfurter,8584
22242,3306,22/09/2015,sausage,8584
22243,3306,28/09/2015,spread cheese,8585
22244,3306,28/09/2015,yogurt,8585
22245,3306,28/09/2015,frozen vegetables,8585
22246,3306,29/12/2015,frankfurter,8586
22247,3306,29/12/2015,frozen vegetables,8586
22248,3307,3/3/2015,pork,8587
22249,3307,3/3/2015,other vegetables,8587
22250,3307,6/10/2015,citrus fruit,8588
22251,3307,6/10/2015,yogurt,8588
22252,3307,6/10/2015,specialty bar,8588
22253,3307,6/10/2015,chocolate,8588
22254,3307,21/03/2014,sausage,8589
22255,3307,21/03/2014,pip fruit,8589
22256,3307,28/06/2015,other vegetables,8590
22257,3307,28/06/2015,bottled water,8590
22258,3307,28/06/2015,baking powder,8590
22259,3308,5/11/2014,tea,8591
22260,3308,5/11/2014,light bulbs,8591
22261,3308,9/4/2014,whole milk,8592
22262,3308,9/4/2014,processed cheese,8592
22263,3308,9/4/2014,pastry,8592
22264,3308,12/4/2014,other vegetables,8593
22265,3308,12/4/2014,frozen dessert,8593
22266,3308,12/4/2014,chewing gum,8593
22267,3308,12/9/2014,soda,8594
22268,3308,12/9/2014,napkins,8594
22269,3308,8/3/2015,UHT/milk,8595
22270,3308,8/3/2015,butter,8595
22271,3308,8/3/2015,soda,8595
22272,3308,17/07/2015,rolls/buns,8596
22273,3308,17/07/2015,soda,8596
22274,3308,19/08/2015,chicken,8597
22275,3308,19/08/2015,nut snack,8597
22276,3308,19/08/2015,whole milk,8597
22277,3308,19/08/2015,newspapers,8597
22278,3308,19/08/2015,soft cheese,8597
22279,3308,19/08/2015,yogurt,8597
22280,3308,19/08/2015,spices,8597
22281,3308,19/08/2015,condensed milk,8597
22282,3308,21/08/2014,bottled water,8598
22283,3308,21/08/2014,shopping bags,8598
22284,3308,21/08/2014,brown bread,8598
22285,3308,23/10/2015,citrus fruit,8599
22286,3308,23/10/2015,brown bread,8599
22287,3309,6/6/2014,whole milk,8600
22288,3309,6/6/2014,domestic eggs,8600
22289,3309,2/9/2015,root vegetables,8601
22290,3309,2/9/2015,misc. beverages,8601
22291,3309,2/9/2015,frozen dessert,8601
22292,3309,17/05/2015,root vegetables,8602
22293,3309,17/05/2015,semi/finished bread,8602
22294,3309,19/03/2014,beef,8603
22295,3309,19/03/2014,brown bread,8603
22296,3309,21/01/2015,salty snack,8604
22297,3309,21/01/2015,other vegetables,8604
22298,3309,21/01/2015,shopping bags,8604
22299,3309,28/10/2015,misc. beverages,8605
22300,3309,28/10/2015,packaged fruit/vegetables,8605
22301,3309,30/01/2014,white bread,8606
22302,3309,30/01/2014,domestic eggs,8606
22303,3310,9/9/2014,soda,8607
22304,3310,9/9/2014,chewing gum,8607
22305,3310,9/9/2014,rolls/buns,8607
22306,3310,9/9/2014,flour,8607
22307,3310,8/3/2015,berries,8608
22308,3310,8/3/2015,grapes,8608
22309,3310,14/05/2015,pork,8609
22310,3310,14/05/2015,white bread,8609
22311,3310,14/05/2015,domestic eggs,8609
22312,3310,17/01/2015,canned beer,8610
22313,3310,17/01/2015,yogurt,8610
22314,3311,1/7/2015,frozen fish,8611
22315,3311,1/7/2015,specialty cheese,8611
22316,3311,2/5/2015,misc. beverages,8612
22317,3311,2/5/2015,root vegetables,8612
22318,3311,2/5/2015,frozen vegetables,8612
22319,3311,2/5/2015,rolls/buns,8612
22320,3311,18/07/2014,whole milk,8613
22321,3311,18/07/2014,shopping bags,8613
22322,3312,13/10/2015,domestic eggs,8614
22323,3312,13/10/2015,berries,8614
22324,3312,24/12/2015,curd,8615
22325,3312,24/12/2015,brown bread,8615
22326,3312,27/05/2014,rolls/buns,8616
22327,3312,27/05/2014,tidbits,8616
22328,3312,27/05/2014,margarine,8616
22329,3312,29/07/2015,meat,8617
22330,3312,29/07/2015,whole milk,8617
22331,3313,1/3/2014,bottled beer,8618
22332,3313,1/3/2014,hard cheese,8618
22333,3313,8/4/2015,root vegetables,8619
22334,3313,8/4/2015,tropical fruit,8619
22335,3313,23/11/2014,whole milk,8620
22336,3313,23/11/2014,white bread,8620
22337,3314,13/08/2014,long life bakery product,8621
22338,3314,13/08/2014,ice cream,8621
22339,3315,12/9/2015,canned beer,8622
22340,3315,12/9/2015,whole milk,8622
22341,3315,12/9/2015,onions,8622
22342,3315,12/9/2015,coffee,8622
22343,3315,19/11/2015,tropical fruit,8623
22344,3315,19/11/2015,candy,8623
22345,3315,21/01/2014,frozen meals,8624
22346,3315,21/01/2014,whole milk,8624
22347,3315,25/09/2014,rolls/buns,8625
22348,3315,25/09/2014,canned beer,8625
22349,3315,27/12/2014,whole milk,8626
22350,3315,27/12/2014,chewing gum,8626
22351,3315,27/12/2014,yogurt,8626
22352,3316,10/9/2014,rolls/buns,8627
22353,3316,10/9/2014,seasonal products,8627
22354,3316,3/1/2015,yogurt,8628
22355,3316,3/1/2015,whole milk,8628
22356,3316,3/1/2015,abrasive cleaner,8628
22357,3316,7/1/2015,cream cheese ,8629
22358,3316,7/1/2015,cleaner,8629
22359,3317,10/8/2014,soda,8630
22360,3317,10/8/2014,soda,8630
22361,3317,16/06/2014,dessert,8631
22362,3317,16/06/2014,yogurt,8631
22363,3317,16/06/2014,shopping bags,8631
22364,3317,29/06/2015,pork,8632
22365,3317,29/06/2015,dessert,8632
22366,3318,12/1/2015,other vegetables,8633
22367,3318,12/1/2015,cat food,8633
22368,3318,21/07/2015,other vegetables,8634
22369,3318,21/07/2015,curd,8634
22370,3319,3/3/2015,oil,8635
22371,3319,3/3/2015,soda,8635
22372,3319,17/11/2015,bottled beer,8636
22373,3319,17/11/2015,salty snack,8636
22374,3319,17/11/2015,napkins,8636
22375,3320,12/4/2014,processed cheese,8637
22376,3320,12/4/2014,brandy,8637
22377,3320,19/02/2014,whipped/sour cream,8638
22378,3320,19/02/2014,bottled beer,8638
22379,3320,21/01/2014,hamburger meat,8639
22380,3320,21/01/2014,rolls/buns,8639
22381,3321,2/5/2014,butter,8640
22382,3321,2/5/2014,sliced cheese,8640
22383,3321,11/3/2014,white bread,8641
22384,3321,11/3/2014,rolls/buns,8641
22385,3321,13/07/2015,sausage,8642
22386,3321,13/07/2015,coffee,8642
22387,3321,13/07/2015,yogurt,8642
22388,3321,13/07/2015,white wine,8642
22389,3321,19/04/2014,frozen fish,8643
22390,3321,19/04/2014,salty snack,8643
22391,3321,25/12/2015,sausage,8644
22392,3321,25/12/2015,tropical fruit,8644
22393,3321,25/12/2015,bottled beer,8644
22394,3321,25/12/2015,fruit/vegetable juice,8644
22395,3322,1/8/2014,pip fruit,8645
22396,3322,1/8/2014,soda,8645
22397,3322,2/2/2015,UHT/milk,8646
22398,3322,2/2/2015,ice cream,8646
22399,3322,2/2/2015,specialty bar,8646
22400,3322,11/2/2015,bottled beer,8647
22401,3322,11/2/2015,fruit/vegetable juice,8647
22402,3322,11/2/2015,whole milk,8647
22403,3322,11/2/2015,bottled beer,8647
22404,3322,11/10/2015,sausage,8648
22405,3322,11/10/2015,yogurt,8648
22406,3322,11/10/2015,whole milk,8648
22407,3322,13/08/2014,beef,8649
22408,3322,13/08/2014,rolls/buns,8649
22409,3322,25/04/2015,ham,8650
22410,3322,25/04/2015,citrus fruit,8650
22411,3323,6/3/2014,berries,8651
22412,3323,6/3/2014,fruit/vegetable juice,8651
22413,3323,6/3/2014,rolls/buns,8651
22414,3323,8/2/2014,pastry,8652
22415,3323,8/2/2014,brown bread,8652
22416,3323,9/12/2015,beef,8653
22417,3323,9/12/2015,sausage,8653
22418,3323,9/12/2015,oil,8653
22419,3323,9/12/2015,candles,8653
22420,3323,12/11/2015,shopping bags,8654
22421,3323,12/11/2015,sausage,8654
22422,3324,7/5/2014,ice cream,8655
22423,3324,7/5/2014,other vegetables,8655
22424,3324,10/11/2014,dog food,8656
22425,3324,10/11/2014,chewing gum,8656
22426,3324,10/11/2014,coffee,8656
22427,3324,6/6/2015,spices,8657
22428,3324,6/6/2015,butter,8657
22429,3324,24/08/2015,whole milk,8658
22430,3324,24/08/2015,rolls/buns,8658
22431,3324,29/12/2014,pastry,8659
22432,3324,29/12/2014,frozen potato products,8659
22433,3325,11/4/2014,hard cheese,8660
22434,3325,11/4/2014,whipped/sour cream,8660
22435,3325,7/11/2015,ham,8661
22436,3325,7/11/2015,root vegetables,8661
22437,3325,7/11/2015,newspapers,8661
22438,3325,7/11/2015,other vegetables,8661
22439,3325,16/11/2014,whole milk,8662
22440,3325,16/11/2014,shopping bags,8662
22441,3325,24/04/2014,UHT/milk,8663
22442,3325,24/04/2014,cream cheese ,8663
22443,3325,29/11/2015,beef,8664
22444,3325,29/11/2015,white bread,8664
22445,3325,29/11/2015,frozen vegetables,8664
22446,3326,7/3/2014,beverages,8665
22447,3326,7/3/2014,whole milk,8665
22448,3326,30/04/2015,rolls/buns,8666
22449,3326,30/04/2015,chicken,8666
22450,3327,3/8/2014,frozen potato products,8667
22451,3327,3/8/2014,chocolate marshmallow,8667
22452,3327,4/5/2015,pip fruit,8668
22453,3327,4/5/2015,dishes,8668
22454,3327,4/5/2015,soft cheese,8668
22455,3327,13/10/2014,beef,8669
22456,3327,13/10/2014,other vegetables,8669
22457,3327,13/10/2014,bottled water,8669
22458,3327,16/07/2014,semi/finished bread,8670
22459,3327,16/07/2014,rolls/buns,8670
22460,3327,26/03/2015,grapes,8671
22461,3327,26/03/2015,bottled water,8671
22462,3327,30/04/2015,soda,8672
22463,3327,30/04/2015,brown bread,8672
22464,3328,12/9/2015,ice cream,8673
22465,3328,12/9/2015,shopping bags,8673
22466,3328,12/9/2015,soda,8673
22467,3328,15/04/2015,ham,8674
22468,3328,15/04/2015,napkins,8674
22469,3328,15/04/2015,rice,8674
22470,3328,15/10/2015,cream cheese ,8675
22471,3328,15/10/2015,soda,8675
22472,3328,16/08/2015,whole milk,8676
22473,3328,16/08/2015,butter milk,8676
22474,3328,16/08/2015,domestic eggs,8676
22475,3329,4/6/2014,cream cheese ,8677
22476,3329,4/6/2014,pastry,8677
22477,3329,8/9/2014,white bread,8678
22478,3329,8/9/2014,dog food,8678
22479,3329,8/9/2014,potato products,8678
22480,3329,9/11/2014,brown bread,8679
22481,3329,9/11/2014,whole milk,8679
22482,3329,9/11/2014,frozen vegetables,8679
22483,3329,9/11/2014,frozen meals,8679
22484,3329,21/02/2015,rolls/buns,8680
22485,3329,21/02/2015,rolls/buns,8680
22486,3329,28/08/2014,whole milk,8681
22487,3329,28/08/2014,yogurt,8681
22488,3330,19/08/2014,tropical fruit,8682
22489,3330,19/08/2014,spread cheese,8682
22490,3330,26/07/2015,hamburger meat,8683
22491,3330,26/07/2015,chewing gum,8683
22492,3330,26/07/2015,curd,8683
22493,3331,19/05/2015,frankfurter,8684
22494,3331,19/05/2015,ice cream,8684
22495,3331,19/05/2015,soda,8684
22496,3331,25/07/2015,waffles,8685
22497,3331,25/07/2015,whole milk,8685
22498,3331,25/07/2015,shopping bags,8685
22499,3331,25/07/2015,flour,8685
22500,3331,25/07/2015,shopping bags,8685
22501,3332,21/09/2014,pork,8686
22502,3332,21/09/2014,domestic eggs,8686
22503,3332,31/01/2015,root vegetables,8687
22504,3332,31/01/2015,frozen dessert,8687
22505,3332,31/01/2015,oil,8687
22506,3333,12/5/2014,yogurt,8688
22507,3333,12/5/2014,other vegetables,8688
22508,3333,22/02/2015,beverages,8689
22509,3333,22/02/2015,rolls/buns,8689
22510,3334,9/1/2014,root vegetables,8690
22511,3334,9/1/2014,white wine,8690
22512,3334,9/1/2014,liquor (appetizer),8690
22513,3334,3/5/2015,chicken,8691
22514,3334,3/5/2015,whole milk,8691
22515,3334,17/03/2015,whole milk,8692
22516,3334,17/03/2015,soda,8692
22517,3334,27/03/2014,pip fruit,8693
22518,3334,27/03/2014,vinegar,8693
22519,3335,5/9/2014,fruit/vegetable juice,8694
22520,3335,5/9/2014,canned fish,8694
22521,3335,5/9/2014,light bulbs,8694
22522,3335,5/9/2014,long life bakery product,8694
22523,3336,26/03/2015,pork,8695
22524,3336,26/03/2015,tropical fruit,8695
22525,3337,1/2/2015,whole milk,8696
22526,3337,1/2/2015,liver loaf,8696
22527,3337,10/1/2015,bottled beer,8697
22528,3337,10/1/2015,yogurt,8697
22529,3337,10/6/2015,citrus fruit,8698
22530,3337,10/6/2015,root vegetables,8698
22531,3337,10/6/2015,whole milk,8698
22532,3337,10/6/2015,chewing gum,8698
22533,3337,10/6/2015,coffee,8698
22534,3337,10/6/2015,shopping bags,8698
22535,3337,14/05/2015,beef,8699
22536,3337,14/05/2015,waffles,8699
22537,3337,14/05/2015,citrus fruit,8699
22538,3337,14/05/2015,waffles,8699
22539,3337,19/08/2014,citrus fruit,8700
22540,3337,19/08/2014,whole milk,8700
22541,3338,17/08/2015,soda,8701
22542,3338,17/08/2015,snack products,8701
22543,3338,17/08/2015,whole milk,8701
22544,3338,18/11/2014,soda,8702
22545,3338,18/11/2014,other vegetables,8702
22546,3338,25/12/2014,pip fruit,8703
22547,3338,25/12/2014,seasonal products,8703
22548,3338,26/05/2014,hamburger meat,8704
22549,3338,26/05/2014,pasta,8704
22550,3339,8/10/2015,pork,8705
22551,3339,8/10/2015,canned beer,8705
22552,3339,8/10/2015,whole milk,8705
22553,3339,8/10/2015,rolls/buns,8705
22554,3339,8/12/2015,napkins,8706
22555,3339,8/12/2015,whole milk,8706
22556,3339,8/12/2015,butter milk,8706
22557,3339,13/04/2015,meat,8707
22558,3339,13/04/2015,margarine,8707
22559,3341,6/10/2014,brown bread,8708
22560,3341,6/10/2014,detergent,8708
22561,3341,15/12/2015,chicken,8709
22562,3341,15/12/2015,hamburger meat,8709
22563,3341,15/12/2015,shopping bags,8709
22564,3342,6/9/2014,specialty fat,8710
22565,3342,6/9/2014,brandy,8710
22566,3342,15/12/2014,pork,8711
22567,3342,15/12/2014,bottled water,8711
22568,3342,22/06/2015,sausage,8712
22569,3342,22/06/2015,long life bakery product,8712
22570,3342,24/07/2014,chocolate,8713
22571,3342,24/07/2014,ice cream,8713
22572,3343,3/8/2014,misc. beverages,8714
22573,3343,3/8/2014,salty snack,8714
22574,3343,11/2/2014,berries,8715
22575,3343,11/2/2014,hygiene articles,8715
22576,3343,10/5/2015,frankfurter,8716
22577,3343,10/5/2015,specialty bar,8716
22578,3343,16/06/2014,whole milk,8717
22579,3343,16/06/2014,rolls/buns,8717
22580,3343,21/02/2014,butter milk,8718
22581,3343,21/02/2014,shopping bags,8718
22582,3344,2/5/2014,tropical fruit,8719
22583,3344,2/5/2014,cling film/bags,8719
22584,3344,1/4/2015,whole milk,8720
22585,3344,1/4/2015,newspapers,8720
22586,3344,1/4/2015,whole milk,8720
22587,3344,1/4/2015,rolls/buns,8720
22588,3344,14/01/2014,rolls/buns,8721
22589,3344,14/01/2014,yogurt,8721
22590,3344,21/01/2014,canned beer,8722
22591,3344,21/01/2014,bottled water,8722
22592,3344,21/11/2014,sausage,8723
22593,3344,21/11/2014,margarine,8723
22594,3345,30/09/2015,soda,8724
22595,3345,30/09/2015,whole milk,8724
22596,3346,11/8/2014,beef,8725
22597,3346,11/8/2014,napkins,8725
22598,3346,11/5/2015,tropical fruit,8726
22599,3346,11/5/2015,ice cream,8726
22600,3346,29/11/2014,margarine,8727
22601,3346,29/11/2014,frozen meals,8727
22602,3347,10/1/2014,coffee,8728
22603,3347,10/1/2014,rolls/buns,8728
22604,3347,5/6/2015,sausage,8729
22605,3347,5/6/2015,canned beer,8729
22606,3347,5/6/2015,whipped/sour cream,8729
22607,3347,21/11/2014,soda,8730
22608,3347,21/11/2014,pastry,8730
22609,3347,24/01/2015,beef,8731
22610,3347,24/01/2015,ice cream,8731
22611,3347,24/01/2015,other vegetables,8731
22612,3347,24/04/2015,whole milk,8732
22613,3347,24/04/2015,pastry,8732
22614,3347,24/04/2015,margarine,8732
22615,3347,24/04/2015,pastry,8732
22616,3348,5/12/2015,sausage,8733
22617,3348,5/12/2015,whole milk,8733
22618,3348,5/12/2015,margarine,8733
22619,3348,14/05/2014,dessert,8734
22620,3348,14/05/2014,brown bread,8734
22621,3348,18/01/2014,other vegetables,8735
22622,3348,18/01/2014,soda,8735
22623,3348,18/01/2014,pickled vegetables,8735
22624,3348,18/11/2014,herbs,8736
22625,3348,18/11/2014,root vegetables,8736
22626,3348,29/10/2014,newspapers,8737
22627,3348,29/10/2014,cat food,8737
22628,3348,30/03/2014,other vegetables,8738
22629,3348,30/03/2014,frozen vegetables,8738
22630,3349,9/7/2014,tropical fruit,8739
22631,3349,9/7/2014,whole milk,8739
22632,3349,12/7/2014,organic sausage,8740
22633,3349,12/7/2014,herbs,8740
22634,3349,18/01/2014,rolls/buns,8741
22635,3349,18/01/2014,liquor,8741
22636,3349,18/01/2014,curd,8741
22637,3349,18/01/2014,other vegetables,8741
22638,3350,21/01/2014,citrus fruit,8742
22639,3350,21/01/2014,baking powder,8742
22640,3350,23/05/2014,rolls/buns,8743
22641,3350,23/05/2014,newspapers,8743
22642,3351,13/06/2014,citrus fruit,8744
22643,3351,13/06/2014,bottled beer,8744
22644,3351,14/10/2015,pork,8745
22645,3351,14/10/2015,pork,8745
22646,3351,14/10/2015,margarine,8745
22647,3351,14/10/2015,other vegetables,8745
22648,3352,2/7/2015,frankfurter,8746
22649,3352,2/7/2015,rolls/buns,8746
22650,3352,8/11/2015,soda,8747
22651,3352,8/11/2015,misc. beverages,8747
22652,3352,13/06/2015,sausage,8748
22653,3352,13/06/2015,sugar,8748
22654,3352,13/06/2015,yogurt,8748
22655,3353,10/5/2014,soda,8749
22656,3353,10/5/2014,yogurt,8749
22657,3353,6/3/2015,onions,8750
22658,3353,6/3/2015,bottled water,8750
22659,3353,13/04/2015,sausage,8751
22660,3353,13/04/2015,yogurt,8751
22661,3353,13/04/2015,baking powder,8751
22662,3353,13/07/2014,chocolate,8752
22663,3353,13/07/2014,UHT/milk,8752
22664,3353,13/07/2014,sliced cheese,8752
22665,3353,14/08/2015,other vegetables,8753
22666,3353,14/08/2015,sausage,8753
22667,3353,14/08/2015,rolls/buns,8753
22668,3353,14/08/2015,domestic eggs,8753
22669,3353,14/08/2015,waffles,8753
22670,3353,14/08/2015,whole milk,8753
22671,3353,24/01/2014,root vegetables,8754
22672,3353,24/01/2014,yogurt,8754
22673,3353,24/01/2014,sparkling wine,8754
22674,3354,11/12/2014,berries,8755
22675,3354,11/12/2014,beverages,8755
22676,3354,9/11/2015,yogurt,8756
22677,3354,9/11/2015,hygiene articles,8756
22678,3354,14/01/2015,citrus fruit,8757
22679,3354,14/01/2015,pastry,8757
22680,3354,14/01/2015,other vegetables,8757
22681,3354,14/01/2015,pastry,8757
22682,3354,14/05/2014,sparkling wine,8758
22683,3354,14/05/2014,female sanitary products,8758
22684,3354,27/01/2015,sausage,8759
22685,3354,27/01/2015,salty snack,8759
22686,3354,29/11/2015,berries,8760
22687,3354,29/11/2015,canned fish,8760
22688,3354,29/11/2015,waffles,8760
22689,3355,2/12/2015,chicken,8761
22690,3355,2/12/2015,napkins,8761
22691,3355,2/12/2015,other vegetables,8761
22692,3355,2/12/2015,newspapers,8761
22693,3355,18/10/2015,pork,8762
22694,3355,18/10/2015,brown bread,8762
22695,3356,8/11/2014,beef,8763
22696,3356,8/11/2014,canned beer,8763
22697,3356,12/1/2015,meat,8764
22698,3356,12/1/2015,whole milk,8764
22699,3356,12/1/2015,processed cheese,8764
22700,3356,12/1/2015,butter,8764
22701,3356,21/02/2014,soda,8765
22702,3356,21/02/2014,frozen vegetables,8765
22703,3356,23/05/2015,tropical fruit,8766
22704,3356,23/05/2015,citrus fruit,8766
22705,3356,23/05/2015,domestic eggs,8766
