,itemDescription,InvoiceNum
20914,rolls/buns,9594
20915,other vegetables,9595
20916,beef,9596
20917,long life bakery product,9596
20918,other vegetables,9597
20919,pork,9597
20920,oil,9597
20921,whole milk,9598
20922,butter,9598
20923,ice cream,9599
20924,canned beer,9599
20925,soda,9600
20926,rolls/buns,9600
20927,UHT/milk,9601
20928,tropical fruit,9602
20929,rolls/buns,9602
20930,sausage,9603
20931,whole milk,9603
20932,tropical fruit,9603
20933,yogurt,9603
20934,rolls/buns,9603
20935,frozen meals,9604
20936,sugar,9604
20937,white bread,9605
20938,citrus fruit,9606
20939,sliced cheese,9606
20940,fruit/vegetable juice,9607
20941,whole milk,9607
20942,tropical fruit,9608
20943,dessert,9608
20944,domestic eggs,9608
20945,cream cheese ,9609
20946,fruit/vegetable juice,9609
20947,whole milk,9609
20948,shopping bags,9609
20949,rolls/buns,9610
20950,whole milk,9610
20951,berries,9611
20952,napkins,9611
20953,root vegetables,9612
20954,whole milk,9612
20955,whole milk,9612
20956,newspapers,9612
20957,bottled water,9612
20958,root vegetables,9613
20959,root vegetables,9614
20960,soda,9615
20961,whipped/sour cream,9615
20962,citrus fruit,9616
20963,whipped/sour cream,9616
20964,other vegetables,9617
20965,sugar,9617
20966,sausage,9618
20967,whole milk,9618
20968,other vegetables,9619
20969,ice cream,9619
20970,meat,9620
20971,other vegetables,9620
20972,curd,9621
20973,meat,9622
20974,other vegetables,9623
20975,whole milk,9623
20976,hamburger meat,9624
20977,soda,9624
20978,white bread,9625
20979,whipped/sour cream,9626
20980,ham,9627
20981,frozen meals,9627
20982,citrus fruit,9628
20983,other vegetables,9628
20984,whole milk,9629
20985,hamburger meat,9629
20986,beverages,9629
20987,bottled water,9629
20988,ham,9630
20989,waffles,9630
20990,rolls/buns,9631
20991,newspapers,9631
20992,other vegetables,9632
20993,shopping bags,9632
20994,root vegetables,9633
20995,pastry,9633
20996,sugar,9634
20997,sausage,9635
20998,canned beer,9635
20999,misc. beverages,9636
21000,soda,9636
21001,citrus fruit,9637
21002,pip fruit,9637
21003,hard cheese,9637
21004,citrus fruit,9638
21005,berries,9638
21006,ham,9639
21007,brown bread,9639
21008,whole milk,9640
21009,other vegetables,9640
21010,other vegetables,9641
21011,margarine,9641
21012,pastry,9642
21013,whole milk,9643
21014,yogurt,9643
21015,sausage,9644
21016,tropical fruit,9644
21017,curd,9644
21018,fruit/vegetable juice,9645
21019,other vegetables,9646
21020,rolls/buns,9646
21021,tropical fruit,9647
21022,citrus fruit,9647
21023,sausage,9648
21024,shopping bags,9648
21025,shopping bags,9648
21026,chicken,9649
21027,other vegetables,9649
21028,waffles,9650
21029,whole milk,9650
21030,specialty bar,9652
21031,bottled beer,9652
21032,hamburger meat,9653
21033,newspapers,9653
21034,whole milk,9654
21035,citrus fruit,9654
21036,butter,9654
21037,frankfurter,9655
21038,newspapers,9655
21039,sausage,9656
21040,bottled beer,9656
21041,oil,9657
21042,whipped/sour cream,9657
21043,pip fruit,9657
21044,whole milk,9657
21045,ice cream,9658
21046,root vegetables,9658
21047,hygiene articles,9658
21048,canned beer,9659
21049,cream cheese ,9659
21050,other vegetables,9660
21051,canned beer,9660
21052,shopping bags,9660
21053,chocolate,9661
21054,bottled water,9661
21055,ham,9663
21056,yogurt,9663
21057,pip fruit,9664
21058,berries,9664
21059,pork,9665
21060,whole milk,9665
21061,other vegetables,9665
21062,whole milk,9666
21063,grapes,9666
21064,citrus fruit,9667
21065,rolls/buns,9667
21066,tropical fruit,9668
21067,other vegetables,9668
21068,frankfurter,9669
21069,coffee,9669
21070,canned beer,9670
21071,pip fruit,9670
21072,yogurt,9670
21073,specialty chocolate,9671
21074,misc. beverages,9671
21075,tropical fruit,9672
21076,other vegetables,9672
21077,domestic eggs,9673
21078,canned beer,9673
21079,bottled water,9673
21080,waffles,9673
21081,bottled beer,9674
21082,other vegetables,9674
21083,other vegetables,9675
21084,other vegetables,9676
21085,curd,9676
21086,coffee,9677
21087,whole milk,9677
21088,dessert,9678
21089,cream cheese ,9678
21090,waffles,9678
21091,sausage,9679
21092,bottled beer,9679
21093,rolls/buns,9680
21094,coffee,9680
21095,whole milk,9681
21096,hard cheese,9682
21097,soda,9682
21098,other vegetables,9683
21099,citrus fruit,9683
21100,canned beer,9683
21101,frozen vegetables,9684
21102,rolls/buns,9684
21103,sausage,9685
21104,curd,9685
21105,ham,9686
21106,specialty chocolate,9686
21107,pork,9687
21108,whole milk,9687
21109,other vegetables,9688
21110,whipped/sour cream,9688
21111,pork,9689
21112,UHT/milk,9689
21113,meat,9690
21114,citrus fruit,9690
21115,other vegetables,9691
21116,beverages,9691
21117,margarine,9691
21118,dessert,9692
21119,whipped/sour cream,9692
21120,white bread,9693
21121,whipped/sour cream,9695
21122,other vegetables,9695
21123,shopping bags,9695
21124,frankfurter,9696
21125,ice cream,9696
21126,butter milk,9697
21127,canned beer,9698
21128,other vegetables,9698
21129,hamburger meat,9699
21130,whole milk,9699
21131,pip fruit,9700
21132,meat,9700
21133,frozen vegetables,9700
21134,bottled water,9700
21135,whole milk,9701
21136,meat,9701
21137,sausage,9702
21138,yogurt,9702
21139,ice cream,9703
21140,coffee,9703
21141,rolls/buns,9704
21142,other vegetables,9704
21143,butter,9705
21144,butter,9705
21145,margarine,9705
21146,whole milk,9706
21147,domestic eggs,9706
21148,whole milk,9707
21149,brown bread,9707
21150,white bread,9708
21151,other vegetables,9709
21152,UHT/milk,9709
21153,curd,9709
21154,other vegetables,9710
21155,beef,9710
21156,tropical fruit,9710
21157,root vegetables,9710
21158,shopping bags,9710
21159,tropical fruit,9711
21160,soda,9711
21161,pip fruit,9712
21162,root vegetables,9712
21163,pork,9713
21164,other vegetables,9713
21165,yogurt,9713
21166,frankfurter,9714
21167,root vegetables,9714
21168,sugar,9714
21169,whole milk,9714
21170,bottled water,9715
21171,frankfurter,9716
21172,sausage,9717
21173,rolls/buns,9717
21174,soda,9717
21175,other vegetables,9718
21176,whipped/sour cream,9718
21177,sliced cheese,9719
21178,margarine,9719
21179,sausage,9720
21180,whole milk,9720
21181,other vegetables,9720
21182,waffles,9720
21183,shopping bags,9720
21184,waffles,9721
21185,specialty chocolate,9721
21186,UHT/milk,9723
21187,rolls/buns,9723
21188,soda,9724
21189,fruit/vegetable juice,9724
21190,meat,9725
21191,chicken,9726
21192,specialty bar,9727
21193,rolls/buns,9727
21194,sausage,9728
21195,frozen meals,9728
21196,whole milk,9729
21197,root vegetables,9729
21198,other vegetables,9730
21199,yogurt,9730
21200,sausage,9731
21201,chicken,9731
21202,domestic eggs,9731
21203,curd,9731
21204,pastry,9731
21205,whipped/sour cream,9732
21206,margarine,9733
21207,shopping bags,9733
21208,canned beer,9734
21209,brown bread,9734
21210,white bread,9736
21211,sausage,9737
21212,other vegetables,9737
21213,other vegetables,9738
21214,yogurt,9738
21215,other vegetables,9738
21216,whole milk,9739
21217,brown bread,9739
21218,root vegetables,9739
21219,beef,9740
21220,other vegetables,9740
21221,tropical fruit,9741
21222,bottled water,9741
21223,pastry,9741
21224,root vegetables,9742
21225,shopping bags,9742
21226,other vegetables,9743
21227,frozen meals,9743
21228,citrus fruit,9744
21229,tropical fruit,9744
21230,other vegetables,9745
21231,specialty bar,9745
21232,napkins,9746
21233,tropical fruit,9747
21234,pastry,9747
21235,newspapers,9748
21236,brown bread,9748
21237,sugar,9749
21238,whole milk,9749
21239,whole milk,9750
21240,chicken,9751
21241,hygiene articles,9751
21242,misc. beverages,9752
21243,curd,9752
21244,soda,9753
21245,salty snack,9753
21246,grapes,9754
21247,rolls/buns,9754
21248,candy,9755
21249,misc. beverages,9755
21250,brown bread,9756
21251,fruit/vegetable juice,9756
21252,pastry,9757
21253,bottled beer,9757
21254,beef,9758
21255,other vegetables,9758
21256,brown bread,9759
21257,oil,9759
21258,beef,9760
21259,brown bread,9761
21260,pork,9762
21261,dessert,9762
21262,curd,9763
21263,dessert,9763
21264,sugar,9764
21265,napkins,9764
21266,newspapers,9765
21267,tropical fruit,9766
21268,soda,9766
21269,whipped/sour cream,9767
21270,soda,9767
21271,frankfurter,9768
21272,whole milk,9768
21273,soda,9769
21274,berries,9769
21275,rolls/buns,9770
21276,sausage,9770
21277,tropical fruit,9770
21278,soda,9770
21279,yogurt,9770
21280,onions,9770
21281,specialty chocolate,9770
21282,whipped/sour cream,9770
21283,ham,9771
21284,citrus fruit,9771
21285,rolls/buns,9772
21286,domestic eggs,9772
21287,butter,9772
21288,butter,9772
21289,soda,9773
21290,other vegetables,9773
21291,berries,9774
21292,root vegetables,9774
21293,other vegetables,9775
21294,bottled water,9775
21295,whipped/sour cream,9775
21296,other vegetables,9776
21297,other vegetables,9776
21298,pork,9777
21299,bottled water,9777
21300,margarine,9778
21301,bottled water,9778
21302,soda,9779
21303,pip fruit,9780
21304,ham,9781
21305,bottled beer,9781
21306,soda,9782
21307,beef,9783
21308,brown bread,9783
21309,salty snack,9784
21310,root vegetables,9785
21311,hard cheese,9785
21312,other vegetables,9786
21313,whole milk,9786
21314,soda,9787
21315,bottled beer,9788
21316,other vegetables,9788
21317,frozen meals,9789
21318,butter,9789
21319,whole milk,9789
21320,curd,9790
21321,cream cheese ,9790
21322,yogurt,9790
21323,grapes,9791
21324,other vegetables,9791
21325,cream cheese ,9792
21326,citrus fruit,9793
21327,chocolate,9793
21328,frankfurter,9794
21329,chocolate,9794
21330,chicken,9795
21331,tropical fruit,9795
21332,yogurt,9796
21333,rolls/buns,9796
21334,hard cheese,9797
21335,curd,9797
21336,cream cheese ,9798
21337,root vegetables,9799
21338,frozen vegetables,9799
21339,newspapers,9800
21340,tropical fruit,9800
21341,oil,9801
21342,candy,9801
21343,soda,9802
21344,shopping bags,9802
21345,soda,9803
21346,oil,9803
21347,soda,9804
21348,chocolate,9804
21349,rolls/buns,9805
21350,bottled beer,9805
21351,coffee,9805
21352,pastry,9805
21353,brown bread,9805
21354,brown bread,9805
21355,napkins,9805
21356,napkins,9805
21357,bottled water,9807
21358,citrus fruit,9808
21359,frozen vegetables,9808
21360,tropical fruit,9809
21361,grapes,9809
21362,yogurt,9809
21363,brown bread,9809
21364,other vegetables,9810
21365,rolls/buns,9810
21366,pastry,9811
21367,sliced cheese,9811
21368,newspapers,9812
21369,beef,9813
21370,chocolate,9813
21371,pastry,9813
21372,beef,9814
21373,whole milk,9815
21374,grapes,9815
21375,bottled beer,9815
21376,soda,9816
21377,brown bread,9816
21378,rolls/buns,9816
21379,sliced cheese,9816
21380,whole milk,9817
21381,whole milk,9817
21382,rolls/buns,9818
21383,bottled water,9818
21384,sausage,9819
21385,citrus fruit,9819
21386,whole milk,9819
21387,butter milk,9819
21388,salty snack,9819
21389,dessert,9819
21390,specialty chocolate,9819
21391,root vegetables,9820
21392,frankfurter,9821
21393,root vegetables,9821
21394,yogurt,9821
21395,whole milk,9821
21396,citrus fruit,9822
21397,pip fruit,9822
21398,pork,9823
21399,grapes,9823
21400,tropical fruit,9825
21401,whipped/sour cream,9825
21402,hygiene articles,9825
21403,root vegetables,9826
21404,yogurt,9826
21405,yogurt,9827
21406,root vegetables,9827
21407,bottled water,9828
21408,pastry,9828
21409,rolls/buns,9829
21410,domestic eggs,9829
21411,coffee,9829
21412,pip fruit,9830
21413,whole milk,9830
21414,root vegetables,9831
21415,white bread,9832
21416,bottled water,9832
21417,bottled water,9833
21418,frozen meals,9833
21419,pork,9834
21420,other vegetables,9834
21421,tropical fruit,9835
21422,long life bakery product,9835
21423,napkins,9835
21424,sausage,9836
21425,sausage,9836
21426,domestic eggs,9836
21427,rolls/buns,9836
21428,other vegetables,9836
21429,soda,9836
21430,whipped/sour cream,9837
21431,bottled beer,9837
21432,fruit/vegetable juice,9837
21433,margarine,9837
21434,root vegetables,9838
21435,soda,9838
21436,bottled beer,9839
21437,frankfurter,9839
21438,pastry,9839
21439,sliced cheese,9839
21440,frozen vegetables,9839
21441,sugar,9840
21442,pastry,9841
21443,yogurt,9842
21444,pastry,9842
21445,yogurt,9843
21446,bottled beer,9844
21447,citrus fruit,9845
21448,rolls/buns,9845
21449,citrus fruit,9846
21450,frankfurter,9846
21451,citrus fruit,9846
21452,bottled water,9846
21453,chicken,9847
21454,candy,9847
21455,sugar,9847
21456,chocolate,9848
21457,yogurt,9848
21458,rolls/buns,9849
21459,dessert,9849
21460,coffee,9849
21461,soda,9850
21462,hard cheese,9850
21463,newspapers,9851
21464,whipped/sour cream,9851
21465,pip fruit,9852
21466,frozen meals,9853
21467,other vegetables,9853
21468,specialty chocolate,9853
21469,whole milk,9854
21470,cream cheese ,9854
21471,meat,9855
21472,soda,9855
21473,cream cheese ,9855
21474,frankfurter,9856
21475,soda,9856
21476,chocolate,9856
21477,pip fruit,9857
21478,ice cream,9857
21479,beef,9858
21480,yogurt,9858
21481,canned beer,9859
21482,grapes,9859
21483,bottled beer,9859
21484,yogurt,9859
21485,yogurt,9860
21486,rolls/buns,9861
21487,pip fruit,9861
21488,rolls/buns,9862
21489,soda,9862
21490,other vegetables,9863
21491,curd,9863
21492,beef,9863
21493,white bread,9863
21494,bottled beer,9864
21495,frozen vegetables,9864
21496,brown bread,9865
21497,misc. beverages,9866
21498,yogurt,9866
21499,rolls/buns,9867
21500,newspapers,9867
21501,sausage,9868
21502,pastry,9868
21503,hamburger meat,9869
21504,whole milk,9869
21505,meat,9869
21506,other vegetables,9869
21507,rolls/buns,9869
21508,grapes,9869
21509,oil,9869
21510,root vegetables,9870
21511,butter milk,9870
21512,shopping bags,9870
21513,cream cheese ,9870
21514,frozen vegetables,9871
21515,other vegetables,9872
21516,whole milk,9872
21517,other vegetables,9873
21518,margarine,9873
21519,frankfurter,9874
21520,rolls/buns,9875
21521,long life bakery product,9876
21522,whole milk,9876
21523,pip fruit,9876
21524,pork,9876
21525,frankfurter,9877
21526,bottled water,9877
21527,tropical fruit,9878
21528,ice cream,9878
21529,newspapers,9878
21530,beef,9879
21531,butter milk,9879
21532,beef,9880
21533,butter,9880
21534,brown bread,9880
21535,beef,9881
21536,whole milk,9881
21537,tropical fruit,9882
21538,frozen meals,9882
21539,yogurt,9882
21540,other vegetables,9882
21541,canned beer,9883
21542,meat,9884
21543,curd,9884
21544,ham,9885
21545,specialty chocolate,9885
21546,sausage,9886
21547,soda,9886
21548,domestic eggs,9887
21549,pastry,9888
21550,whole milk,9889
21551,white bread,9889
21552,butter,9890
21553,rolls/buns,9890
21554,grapes,9891
21555,soda,9891
21556,beef,9892
21557,whipped/sour cream,9892
21558,whole milk,9893
21559,bottled beer,9893
21560,UHT/milk,9893
21561,beef,9893
21562,pip fruit,9893
21563,yogurt,9893
21564,salty snack,9893
21565,pork,9894
21566,canned beer,9894
21567,citrus fruit,9895
21568,shopping bags,9895
21569,citrus fruit,9896
21570,brown bread,9896
21571,whole milk,9897
21572,whole milk,9897
21573,sugar,9898
21574,rolls/buns,9899
21575,pip fruit,9899
21576,candy,9900
21577,rolls/buns,9900
21578,coffee,9900
21579,yogurt,9900
21580,chocolate,9901
21581,pastry,9901
21582,pastry,9902
21583,whole milk,9903
21584,butter,9903
21585,pip fruit,9904
21586,citrus fruit,9904
21587,other vegetables,9904
21588,frozen vegetables,9904
21589,butter,9905
21590,misc. beverages,9905
21591,shopping bags,9905
21592,chicken,9906
21593,whole milk,9906
21594,bottled water,9907
21595,whole milk,9908
21596,rolls/buns,9908
21597,other vegetables,9909
21598,beverages,9909
21599,rolls/buns,9910
21600,frozen vegetables,9910
21601,bottled beer,9911
21602,tropical fruit,9912
21603,whole milk,9913
21604,root vegetables,9913
21605,hygiene articles,9913
21606,cream cheese ,9914
21607,citrus fruit,9915
21608,rolls/buns,9915
21609,whole milk,9916
21610,white bread,9916
21611,pork,9917
21612,margarine,9917
21613,sugar,9917
21614,frozen vegetables,9918
21615,canned beer,9918
21616,brown bread,9918
21617,soda,9918
21618,pastry,9919
21619,napkins,9919
21620,whole milk,9920
21621,other vegetables,9920
21622,soda,9921
21623,hygiene articles,9921
21624,citrus fruit,9922
21625,bottled water,9922
21626,butter milk,9922
21627,chocolate,9922
21628,shopping bags,9922
21629,canned beer,9923
21630,yogurt,9923
21631,cream cheese ,9923
21632,canned beer,9924
21633,specialty chocolate,9924
21634,whole milk,9925
21635,bottled water,9925
21636,whole milk,9926
21637,waffles,9926
21638,other vegetables,9927
21639,whole milk,9927
21640,soda,9928
21641,whole milk,9928
21642,sausage,9929
21643,bottled water,9929
21644,fruit/vegetable juice,9930
21645,hard cheese,9930
21646,candy,9931
21647,soda,9931
21648,pip fruit,9932
21649,citrus fruit,9933
21650,fruit/vegetable juice,9933
21651,root vegetables,9934
21652,root vegetables,9934
21653,whole milk,9935
21654,pip fruit,9936
21655,bottled beer,9936
21656,pip fruit,9937
21657,whole milk,9937
21658,rolls/buns,9937
21659,citrus fruit,9938
21660,white bread,9938
21661,bottled water,9939
21662,pork,9940
21663,margarine,9940
21664,margarine,9941
21665,shopping bags,9941
21666,butter milk,9942
21667,rolls/buns,9942
21668,chocolate,9943
21669,domestic eggs,9943
21670,grapes,9944
21671,chocolate,9944
21672,rolls/buns,9945
21673,whole milk,9946
21674,oil,9946
21675,onions,9946
21676,pork,9947
21677,brown bread,9947
21678,bottled beer,9947
21679,shopping bags,9947
21680,whole milk,9948
21681,whole milk,9948
21682,sugar,9949
21683,UHT/milk,9949
21684,margarine,9949
21685,whole milk,9950
21686,berries,9950
21687,canned beer,9950
21688,sausage,9950
21689,chicken,9950
21690,canned beer,9950
21691,beverages,9950
21692,whole milk,9951
21693,root vegetables,9951
21694,bottled water,9952
21695,domestic eggs,9952
21696,other vegetables,9953
21697,cream cheese ,9953
21698,frankfurter,9954
21699,butter milk,9954
