,itemDescription,InvoiceNum
18188,frankfurter,7004
18189,bottled water,7004
18190,chicken,7004
18191,whole milk,7005
18192,soda,7005
18193,zwieback,7006
18194,soda,7006
18195,curd,7006
18196,brown bread,7007
18197,herbs,7007
18198,sausage,7008
18199,other vegetables,7008
18200,tropical fruit,7009
18201,chewing gum,7009
18202,whole milk,7010
18203,shopping bags,7010
18204,sausage,7011
18205,fruit/vegetable juice,7011
18206,coffee,7011
18207,other vegetables,7012
18208,pip fruit,7012
18209,fruit/vegetable juice,7012
18210,pip fruit,7013
18211,tropical fruit,7013
18212,waffles,7013
18213,root vegetables,7013
18214,frozen meals,7014
18215,mustard,7014
18216,whipped/sour cream,7015
18217,pastry,7015
18218,rolls/buns,7016
18219,bottled water,7016
18220,hair spray,7017
18221,chocolate,7017
18222,rolls/buns,7017
18223,liver loaf,7018
18224,whipped/sour cream,7018
18225,frankfurter,7019
18226,newspapers,7019
18227,dessert,7020
18228,herbs,7020
18229,detergent,7020
18230,artif. sweetener,7020
18231,whole milk,7021
18232,spread cheese,7021
18233,tropical fruit,7022
18234,soda,7022
18235,liver loaf,7023
18236,onions,7023
18237,pork,7024
18238,bottled beer,7024
18239,whole milk,7024
18240,margarine,7024
18241,butter milk,7025
18242,canned vegetables,7025
18243,domestic eggs,7026
18244,margarine,7026
18245,sliced cheese,7027
18246,other vegetables,7027
18247,berries,7028
18248,other vegetables,7028
18249,citrus fruit,7029
18250,sausage,7029
18251,domestic eggs,7029
18252,citrus fruit,7029
18253,dishes,7029
18254,sausage,7030
18255,chewing gum,7030
18256,hamburger meat,7031
18257,rolls/buns,7031
18258,whipped/sour cream,7032
18259,meat,7032
18260,bottled water,7032
18261,newspapers,7032
18262,oil,7033
18263,yogurt,7033
18264,citrus fruit,7034
18265,butter,7034
18266,frozen vegetables,7035
18267,napkins,7035
18268,UHT/milk,7036
18269,cream cheese ,7036
18270,bottled water,7037
18271,other vegetables,7037
18272,other vegetables,7038
18273,dessert,7038
18274,citrus fruit,7039
18275,hamburger meat,7039
18276,rolls/buns,7039
18277,chicken,7040
18278,bottled water,7040
18279,tropical fruit,7041
18280,whole milk,7041
18281,nut snack,7041
18282,sliced cheese,7041
18283,whole milk,7042
18284,spices,7042
18285,photo/film,7042
18286,butter,7043
18287,long life bakery product,7043
18288,tropical fruit,7044
18289,butter,7044
18290,curd,7045
18291,waffles,7045
18292,waffles,7046
18293,specialty bar,7046
18294,tropical fruit,7047
18295,whole milk,7047
18296,pastry,7048
18297,other vegetables,7048
18298,sausage,7049
18299,soda,7049
18300,other vegetables,7049
18301,flour,7050
18302,brown bread,7050
18303,pip fruit,7051
18304,other vegetables,7051
18305,citrus fruit,7052
18306,yogurt,7052
18307,bottled water,7053
18308,shopping bags,7053
18309,soda,7053
18310,flour,7053
18311,fish,7054
18312,newspapers,7054
18313,root vegetables,7055
18314,liver loaf,7055
18315,white bread,7055
18316,domestic eggs,7055
18317,cream cheese ,7055
18318,sausage,7056
18319,pastry,7056
18320,coffee,7056
18321,soda,7057
18322,pastry,7057
18323,hard cheese,7058
18324,white wine,7058
18325,tropical fruit,7059
18326,citrus fruit,7059
18327,candles,7060
18328,canned fish,7060
18329,oil,7060
18330,grapes,7061
18331,pickled vegetables,7061
18332,other vegetables,7062
18333,rolls/buns,7062
18334,butter,7063
18335,newspapers,7063
18336,long life bakery product,7064
18337,hamburger meat,7064
18338,whole milk,7064
18339,mustard,7065
18340,curd,7065
18341,whole milk,7066
18342,chocolate,7066
18343,zwieback,7067
18344,yogurt,7067
18345,rolls/buns,7068
18346,bottled water,7068
18347,rolls/buns,7069
18348,soda,7069
18349,yogurt,7070
18350,pasta,7070
18351,bottled water,7070
18352,frankfurter,7071
18353,canned beer,7071
18354,soda,7071
18355,sausage,7072
18356,pastry,7072
18357,sausage,7073
18358,fruit/vegetable juice,7073
18359,pot plants,7073
18360,chicken,7074
18361,cling film/bags,7074
18362,rolls/buns,7074
18363,sausage,7075
18364,bottled beer,7075
18365,pastry,7076
18366,bottled water,7076
18367,dishes,7076
18368,whole milk,7076
18369,canned beer,7076
18370,chicken,7077
18371,whole milk,7077
18372,sugar,7078
18373,whole milk,7078
18374,shopping bags,7078
18375,whipped/sour cream,7079
18376,curd,7079
18377,processed cheese,7080
18378,other vegetables,7080
18379,beverages,7081
18380,tropical fruit,7081
18381,domestic eggs,7082
18382,chocolate,7082
18383,whole milk,7083
18384,pastry,7083
18385,tropical fruit,7084
18386,other vegetables,7084
18387,cat food,7085
18388,whole milk,7085
18389,chocolate,7085
18390,tropical fruit,7086
18391,other vegetables,7086
18392,sugar,7086
18393,tropical fruit,7087
18394,other vegetables,7087
18395,sausage,7088
18396,frankfurter,7088
18397,citrus fruit,7088
18398,bottled beer,7088
18399,soda,7088
18400,butter,7088
18401,oil,7088
18402,pip fruit,7089
18403,sweet spreads,7089
18404,specialty chocolate,7090
18405,tropical fruit,7090
18406,root vegetables,7091
18407,flour,7091
18408,pastry,7092
18409,whipped/sour cream,7092
18410,whipped/sour cream,7092
18411,oil,7092
18412,waffles,7093
18413,brown bread,7093
18414,tropical fruit,7094
18415,beef,7094
18416,cream cheese ,7094
18417,frozen vegetables,7094
18418,whole milk,7095
18419,butter,7095
18420,chicken,7096
18421,dessert,7096
18422,chicken,7097
18423,brown bread,7097
18424,bottled beer,7097
18425,coffee,7098
18426,brown bread,7098
18427,frankfurter,7099
18428,cream cheese ,7099
18429,white wine,7100
18430,domestic eggs,7100
18431,candy,7101
18432,domestic eggs,7101
18433,root vegetables,7102
18434,whipped/sour cream,7102
18435,frozen potato products,7102
18436,sugar,7102
18437,sausage,7103
18438,processed cheese,7103
18439,citrus fruit,7104
18440,whole milk,7104
18441,ham,7105
18442,pastry,7105
18443,sugar,7105
18444,margarine,7106
18445,fruit/vegetable juice,7106
18446,canned beer,7107
18447,misc. beverages,7107
18448,pip fruit,7108
18449,yogurt,7108
18450,flour,7108
18451,rolls/buns,7108
18452,organic sausage,7109
18453,yogurt,7109
18454,whole milk,7110
18455,ice cream,7110
18456,sausage,7111
18457,coffee,7111
18458,female sanitary products,7111
18459,frozen fish,7112
18460,whole milk,7112
18461,rolls/buns,7113
18462,specialty chocolate,7113
18463,butter,7114
18464,domestic eggs,7114
18465,sugar,7115
18466,processed cheese,7115
18467,whole milk,7116
18468,whole milk,7116
18469,cat food,7116
18470,canned beer,7116
18471,citrus fruit,7117
18472,yogurt,7117
18473,other vegetables,7118
18474,canned fish,7118
18475,turkey,7119
18476,root vegetables,7119
18477,frozen meals,7119
18478,soda,7119
18479,spread cheese,7119
18480,soda,7120
18481,other vegetables,7120
18482,domestic eggs,7121
18483,butter,7121
18484,whole milk,7122
18485,yogurt,7122
18486,newspapers,7123
18487,coffee,7123
18488,UHT/milk,7124
18489,flower soil/fertilizer,7124
18490,salty snack,7124
18491,beef,7125
18492,candles,7125
18493,pip fruit,7126
18494,soda,7126
18495,chocolate marshmallow,7127
18496,ready soups,7127
18497,chicken,7128
18498,house keeping products,7128
18499,yogurt,7129
18500,long life bakery product,7129
18501,grapes,7130
18502,other vegetables,7130
18503,domestic eggs,7130
18504,UHT/milk,7131
18505,rolls/buns,7131
18506,meat,7132
18507,bottled water,7132
18508,citrus fruit,7133
18509,flour,7133
18510,beef,7134
18511,berries,7134
18512,pickled vegetables,7135
18513,bottled beer,7135
18514,whole milk,7136
18515,whole milk,7136
18516,cleaner,7136
18517,house keeping products,7137
18518,salty snack,7137
18519,semi/finished bread,7137
18520,other vegetables,7137
18521,whole milk,7137
18522,domestic eggs,7137
18523,chocolate marshmallow,7137
18524,whole milk,7137
18525,pastry,7138
18526,frozen vegetables,7138
18527,ham,7139
18528,waffles,7139
18529,processed cheese,7139
18530,hygiene articles,7139
18531,yogurt,7140
18532,rolls/buns,7140
18533,grapes,7141
18534,bottled water,7141
18535,napkins,7141
18536,ham,7142
18537,other vegetables,7142
18538,napkins,7142
18539,whole milk,7143
18540,ham,7143
18541,bottled beer,7144
18542,rolls/buns,7144
18543,ice cream,7144
18544,pastry,7144
18545,bottled water,7145
18546,pip fruit,7145
18547,frozen vegetables,7145
18548,red/blush wine,7146
18549,pork,7146
18550,sausage,7147
18551,bathroom cleaner,7147
18552,rolls/buns,7148
18553,waffles,7148
18554,rolls/buns,7149
18555,curd,7149
18556,pip fruit,7150
18557,candles,7150
18558,canned beer,7151
18559,bottled beer,7151
18560,margarine,7152
18561,rolls/buns,7152
18562,root vegetables,7152
18563,citrus fruit,7153
18564,beef,7153
18565,whole milk,7154
18566,hard cheese,7154
18567,beverages,7155
18568,packaged fruit/vegetables,7155
18569,hard cheese,7156
18570,bottled water,7156
18571,specialty fat,7156
18572,specialty chocolate,7157
18573,frozen vegetables,7157
18574,other vegetables,7157
18575,cream cheese ,7157
18576,yogurt,7158
18577,other vegetables,7158
18578,misc. beverages,7159
18579,coffee,7159
18580,soda,7160
18581,photo/film,7160
18582,pip fruit,7161
18583,onions,7161
18584,yogurt,7162
18585,specialty bar,7162
18586,citrus fruit,7163
18587,sliced cheese,7163
18588,napkins,7163
18589,other vegetables,7164
18590,frozen dessert,7164
18591,rolls/buns,7165
18592,yogurt,7165
18593,sugar,7165
18594,root vegetables,7166
18595,sliced cheese,7166
18596,newspapers,7166
18597,shopping bags,7166
18598,sliced cheese,7167
18599,rolls/buns,7167
18600,male cosmetics,7168
18601,oil,7168
18602,dessert,7169
18603,cake bar,7169
18604,other vegetables,7170
18605,yogurt,7170
18606,frozen vegetables,7171
18607,pot plants,7171
18608,domestic eggs,7171
18609,tropical fruit,7172
18610,herbs,7172
18611,chocolate,7172
18612,citrus fruit,7173
18613,flour,7173
18614,female sanitary products,7174
18615,salt,7174
18616,soda,7175
18617,whole milk,7175
18618,oil,7175
18619,domestic eggs,7176
18620,specialty bar,7176
18621,oil,7177
18622,yogurt,7177
18623,packaged fruit/vegetables,7178
18624,popcorn,7178
18625,jam,7179
18626,house keeping products,7179
18627,frozen vegetables,7180
18628,citrus fruit,7180
18629,rolls/buns,7181
18630,hygiene articles,7181
18631,beverages,7182
18632,fruit/vegetable juice,7182
18633,beef,7183
18634,brown bread,7183
18635,frozen fish,7183
18636,chocolate,7184
18637,frozen fish,7184
18638,pork,7185
18639,root vegetables,7185
18640,frankfurter,7186
18641,frozen meals,7186
18642,cleaner,7187
18643,pastry,7187
18644,yogurt,7188
18645,bathroom cleaner,7188
18646,other vegetables,7189
18647,fruit/vegetable juice,7189
18648,coffee,7189
18649,bottled water,7190
18650,curd,7190
18651,other vegetables,7191
18652,whole milk,7191
18653,soda,7191
18654,oil,7191
18655,pastry,7191
18656,fruit/vegetable juice,7191
18657,newspapers,7191
18658,soda,7192
18659,other vegetables,7192
18660,pip fruit,7193
18661,domestic eggs,7193
18662,seasonal products,7193
18663,whole milk,7194
18664,rolls/buns,7194
18665,waffles,7194
18666,sausage,7195
18667,whole milk,7195
18668,detergent,7195
18669,rolls/buns,7195
18670,sausage,7196
18671,root vegetables,7196
18672,bottled beer,7196
18673,butter,7196
18674,whole milk,7196
18675,newspapers,7196
18676,yogurt,7196
18677,whole milk,7197
18678,tropical fruit,7197
18679,cat food,7197
18680,soda,7198
18681,seasonal products,7198
18682,tropical fruit,7199
18683,pip fruit,7199
18684,herbs,7199
18685,yogurt,7199
18686,bottled water,7199
18687,sweet spreads,7199
18688,root vegetables,7200
18689,whipped/sour cream,7200
18690,chocolate,7200
18691,bottled beer,7201
18692,UHT/milk,7201
18693,whole milk,7202
18694,fruit/vegetable juice,7202
18695,tropical fruit,7203
18696,butter milk,7203
18697,rolls/buns,7204
18698,processed cheese,7204
18699,pastry,7205
18700,bottled water,7205
18701,other vegetables,7206
18702,canned beer,7206
18703,newspapers,7206
18704,whole milk,7207
18705,whipped/sour cream,7207
18706,frozen vegetables,7207
18707,onions,7208
18708,newspapers,7208
18709,newspapers,7208
18710,ham,7209
18711,domestic eggs,7209
18712,pork,7210
18713,rolls/buns,7210
18714,dishes,7211
18715,shopping bags,7211
18716,brown bread,7211
18717,white bread,7211
18718,rolls/buns,7212
18719,pastry,7212
18720,photo/film,7213
18721,chewing gum,7213
18722,dessert,7214
18723,whole milk,7214
18724,sausage,7215
18725,yogurt,7215
18726,dishes,7215
18727,whole milk,7216
18728,other vegetables,7216
18729,whole milk,7217
18730,pasta,7217
18731,whipped/sour cream,7217
18732,curd,7218
18733,butter milk,7218
18734,liquor (appetizer),7219
18735,tropical fruit,7219
18736,bottled water,7220
18737,grapes,7220
18738,root vegetables,7221
18739,whole milk,7221
18740,bottled water,7221
18741,canned vegetables,7221
18742,tropical fruit,7222
18743,bottled water,7222
18744,citrus fruit,7223
18745,sliced cheese,7223
18746,yogurt,7224
18747,whole milk,7224
18748,frankfurter,7225
18749,rolls/buns,7225
18750,canned beer,7226
18751,detergent,7226
18752,root vegetables,7226
18753,root vegetables,7226
18754,butter milk,7226
18755,hamburger meat,7227
18756,other vegetables,7227
18757,bottled water,7228
18758,beverages,7228
18759,whole milk,7229
18760,bottled water,7229
18761,dessert,7230
18762,brown bread,7230
18763,other vegetables,7231
18764,yogurt,7231
18765,rolls/buns,7232
18766,berries,7232
18767,sausage,7233
18768,pork,7233
18769,brown bread,7233
18770,waffles,7233
18771,whole milk,7233
18772,flower (seeds),7233
18773,oil,7233
18774,citrus fruit,7234
18775,cream cheese ,7234
18776,waffles,7234
18777,butter,7235
18778,domestic eggs,7235
18779,whole milk,7236
18780,flower (seeds),7236
18781,chocolate marshmallow,7237
18782,canned beer,7237
18783,sausage,7238
18784,cocoa drinks,7238
18785,hamburger meat,7239
18786,pastry,7239
18787,tropical fruit,7240
18788,sausage,7240
18789,beef,7240
18790,yogurt,7240
18791,long life bakery product,7240
18792,yogurt,7240
18793,cream cheese ,7240
18794,processed cheese,7240
18795,dog food,7241
18796,bottled beer,7241
18797,frozen vegetables,7242
18798,newspapers,7242
18799,beverages,7243
18800,specialty fat,7243
18801,citrus fruit,7244
18802,frozen meals,7244
18803,chicken,7245
18804,pastry,7245
18805,waffles,7245
18806,onions,7246
18807,white wine,7246
18808,chicken,7247
18809,hygiene articles,7247
18810,soda,7248
18811,pip fruit,7248
18812,pasta,7248
18813,cream cheese ,7249
18814,whipped/sour cream,7249
18815,citrus fruit,7250
18816,margarine,7250
18817,rolls/buns,7251
18818,specialty cheese,7251
18819,domestic eggs,7251
18820,frankfurter,7252
18821,napkins,7252
18822,canned vegetables,7253
18823,white bread,7253
18824,bottled water,7254
18825,cream cheese ,7254
18826,sausage,7255
18827,yogurt,7255
18828,ham,7256
18829,tropical fruit,7256
18830,bottled beer,7256
18831,whole milk,7257
18832,detergent,7257
18833,frankfurter,7258
18834,yogurt,7258
18835,organic sausage,7259
18836,other vegetables,7259
18837,hard cheese,7259
18838,bottled water,7259
18839,yogurt,7260
18840,shopping bags,7260
18841,pork,7261
18842,other vegetables,7261
18843,shopping bags,7261
18844,bottled water,7262
18845,bottled water,7262
18846,semi/finished bread,7263
18847,soda,7263
18848,shopping bags,7263
18849,long life bakery product,7263
18850,frankfurter,7264
18851,whole milk,7264
18852,coffee,7265
18853,bottled water,7265
18854,roll products ,7265
18855,whole milk,7266
18856,margarine,7266
18857,canned beer,7267
18858,other vegetables,7267
18859,liquor,7268
18860,whole milk,7268
18861,citrus fruit,7269
18862,yogurt,7269
18863,curd,7270
18864,domestic eggs,7270
18865,whole milk,7271
18866,frozen vegetables,7271
18867,soda,7271
18868,hamburger meat,7272
18869,whipped/sour cream,7272
18870,sugar,7272
18871,newspapers,7272
18872,citrus fruit,7273
18873,bottled beer,7273
18874,butter milk,7273
18875,canned beer,7274
18876,hygiene articles,7274
18877,sugar,7275
18878,skin care,7275
18879,frankfurter,7276
18880,whole milk,7276
18881,shopping bags,7276
18882,rolls/buns,7276
18883,packaged fruit/vegetables,7277
18884,frozen fruits,7277
18885,rolls/buns,7277
18886,sausage,7278
18887,brown bread,7278
18888,root vegetables,7279
18889,rolls/buns,7279
18890,fruit/vegetable juice,7279
18891,fruit/vegetable juice,7280
18892,soda,7280
18893,hamburger meat,7281
18894,soda,7281
18895,pastry,7281
18896,newspapers,7281
18897,sausage,7282
18898,pastry,7282
18899,canned beer,7283
18900,soda,7283
18901,white bread,7283
18902,tropical fruit,7284
18903,whole milk,7284
18904,sausage,7285
18905,sliced cheese,7285
18906,root vegetables,7286
18907,candles,7286
18908,rolls/buns,7287
18909,chocolate,7287
18910,butter milk,7288
18911,yogurt,7288
18912,rolls/buns,7289
18913,bottled water,7289
18914,soda,7290
18915,other vegetables,7290
18916,frozen vegetables,7290
18917,other vegetables,7291
18918,cream cheese ,7291
18919,shopping bags,7292
18920,other vegetables,7292
18921,frankfurter,7293
18922,bottled beer,7293
18923,sausage,7294
18924,UHT/milk,7294
18925,candles,7294
18926,chewing gum,7294
18927,bottled beer,7294
18928,artif. sweetener,7294
18929,butter,7294
18930,bottled water,7295
18931,bottled beer,7295
18932,frozen vegetables,7296
18933,margarine,7296
18934,fruit/vegetable juice,7297
18935,seasonal products,7297
18936,photo/film,7298
18937,grapes,7298
18938,soda,7299
18939,candy,7299
18940,rolls/buns,7300
18941,hamburger meat,7300
18942,bottled water,7301
18943,chocolate,7301
18944,onions,7302
18945,tropical fruit,7302
18946,butter,7303
18947,softener,7303
18948,frozen meals,7304
18949,canned beer,7304
18950,UHT/milk,7305
18951,shopping bags,7305
18952,other vegetables,7306
18953,berries,7306
